ctg,imp_share_v3,rev_resolved,rev_total,resolved_pct
גבינות מלוחות במשקל,7.245773256905936,16.061155005820652,16.646327969027414,96.48467238963721
גבינות מלוחות מדף,2.1394720173879995,28.59154927660538,29.396738078478485,97.26095868281867
גבינות צהובות במשקל,1.1946770311373578,34.317867980645616,37.41647030639666,91.7186140211058
גבינות צהובות מדף,4.686148743858977,60.974094659894874,63.97114093803365,95.3150026180682
גבינות רכות מעדניה,5.955805037704052,0.8475958287560127,1.456951740866475,58.17597144651699
גבינות שמנת,29.34434506241737,13.528980003663357,13.700163778439157,98.75049833312794
גבינות שמנת במשקל,0.5818724342386924,1.9033532619035045,2.0626387751223794,92.27758562769071
גבינת לאבנה,0.05965945548829511,5.697197619713754,6.367328540831173,89.4754775598568
גלידות חבילות בית,73.65973401053864,12.721330655027964,13.274061312856109,95.83600945633107
דאודורנט לגברים,90.17233660205983,6.867284226957601,7.500673880913961,91.55556335320658
דאודורנט נשים,75.74125080051545,9.573082861290327,9.913905841967354,96.56217250688158
דבש,3.1512801455176556,9.392164304824504,12.30190022672695,76.34726450161911
דג במגש/קרטונית,99.52421087114027,0.01368419680711,0.18188517631752313,7.523536048490852
דג גלם בשקית,86.14769197738131,6.664664954347674,7.840363678103922,85.00453841140474
דג מעושן כבוש ארוז,62.476103393344495,9.985303171237522,11.324720988109082,88.1726197203627
דגי פילה טריים,99.19222939256456,6.824389745196758,23.992579187359524,28.443752094781804
דגים טריים ארוזים,34.40468616262369,0.3552077740132493,1.21894904471951,29.140494063472975
דגים טריים סטנדרט,99.83281594796762,1.9300843294999117,4.596387059852876,41.99133589854139
דגים טריים פרימיום,89.77089563349884,4.85855423620132,14.461838584210353,33.59568845904531
דגים קפואים בואקום,75.49662446384657,48.994573093120366,69.26460731972657,70.73536541824399
דגנים,27.356492069026306,48.98592929822517,50.83137883362388,96.36946788038341
דגנים מיוחדים,70.3104770474694,6.536126903244387,9.363857683782417,69.80164718398623
דייסות,0.001045185600820227,1.5499642922067403,1.6426045765999269,94.3601591208917
הגיינה נשית,73.60895926758056,28.460069354726265,30.460264590545215,93.4334279012146
הודו טרי ארוז,0.0,3.141916957500636,5.186679025083372,60.57666075548471
הודו קפוא,30.7049499060584,1.352619160801032,1.3925440056230571,97.13295632591793
היגיינת השיער,57.49352532878955,0.05857944839422684,0.3781912887851274,15.48937009691655
היגיינת מבוגרים,29.38837700761441,4.898832286144072,7.479180007548831,65.49959061286957
וופלים,46.33741603243891,20.987489382386777,23.648811896423542,88.74648533849076
חומץ/מיץ לימון,23.71727265266661,5.254067979116379,6.0489682552179955,86.85891142814454
חומרים לכביסה,69.76918182148901,38.240451461039385,40.3292825990048,94.82055964462666
חומרים למדיח,93.5750574639474,12.977967559085895,13.084282074767149,99.18746389695863
חטיפי דגנים ופירות למבוגרים,38.88120489542694,13.274658382834584,15.61905957635145,84.99012580074614
חטיפי דגנים לילדים,5.442316272792892,3.253033401576287,3.31286502206555,98.1939614173608
חטיפי חלבון,45.24592793984506,2.6313801986482663,5.518486069607355,47.68300880816559
חטיפים,8.65822986787092,105.34843175439619,110.56582386436544,95.28118913456514
חטיפים אפויים,9.509133840932206,6.552940043788566,7.603803471454224,86.17976606561767
חטיפים מן הצומח,0.7869702428668026,3.0712978447005117,3.331288147059746,92.1955024338346
חטיפים מתוקים,34.99760395801677,55.916411926133755,56.71953273277373,98.5840489722936
חיתולים,30.849648784650903,50.113441548149474,53.04842554120375,94.46734947717796
חלב,0.0,106.17546289222948,110.40405111222948,96.16989759216217
חלבה,2.2172086791544663,4.328115779299562,5.092407006092347,84.9915526021699
חליטות פירות וצמחים,15.386053755099176,10.37182781608028,11.186776572111832,92.71507077326292
חלקי הודו טרי,0.0,2.7333131759185827,6.875188335329709,39.75619346851686
חלקי עוף טרי,0.0,42.27077336340382,81.5831409556659,51.813123236300385
חלקי עוף/הודו מתובל טרי ארוז,0.0,0.009268307842899998,0.3036649773165842,3.0521490903566977
חלקי פנים הודו טרי,0.0,0.03688633979817,0.19571887136457,18.846593351471444
חלקי פנים עוף טרי,0.0,0.9056015543862306,1.8976974720170419,47.72107081028445
חלקי פנים עוף/הודו טרי ארוז,0.0,3.245886959154461,4.133140084453755,78.53319492759086
חלקים ללא סיווג מופשר,32.6122426996916,0.02554680728792315,0.6288600814762129,4.062399258663945
חמאה,39.173727534249025,25.82973089486449,27.667477005004095,93.35773872765044
חמאה מעדניה,99.19354766316563,0.20823425307339283,0.22921021394311508,90.84859243012266
חמוצים טריים,0.0,0.007811773623759998,0.12301167524657253,6.350432678931959
חסה,0.021368856650242567,6.75511179096519,14.677812674321778,46.02260528084662
חרדל,58.087217735717864,2.246541842468506,2.455045722385853,91.507128440984
חרוסת,7.1452035409477315,0.0025230381327400004,0.00421400780575,59.872649720708225
טבלאות שוקולד חלב בודד,47.7171271829011,15.356903700044741,16.72898183134238,91.79819701443515
טבלאות שוקולד לבן בודד,12.30816771995015,3.831765906565507,3.921420772085108,97.71371472916613
טבלאות שוקולד מריר בודד,43.99749356414461,11.760300091205142,13.450683621363076,87.43273146746847
