sample,measure,weighted,month,b,se
ללא בשר ועוף,מדד פשוט (נמוך/בינוני/גבוה),True,2024-12,-1.4834717479451436,1.3202849952560036
ללא בשר ועוף,מדד פשוט (נמוך/בינוני/גבוה),True,2025-01,-1.6414881025738823,1.4734819398874195
ללא בשר ועוף,מדד פשוט (נמוך/בינוני/גבוה),True,2025-02,-1.235961605518777,1.4845306501789541
ללא בשר ועוף,מדד פשוט (נמוך/בינוני/גבוה),True,2025-03,-0.8153227731506731,1.350435725500053
ללא בשר ועוף,מדד פשוט (נמוך/בינוני/גבוה),True,2025-04,-0.1454033460472395,1.5015524186018143
ללא בשר ועוף,מדד פשוט (נמוך/בינוני/גבוה),True,2025-05,-0.7528033273620444,1.4970963550106857
ללא בשר ועוף,מדד פשוט (נמוך/בינוני/גבוה),True,2025-06,-1.219054017294771,1.6570438140131605
ללא בשר ועוף,מדד פשוט (נמוך/בינוני/גבוה),True,2025-07,-1.814267215526641,1.7640815153025136
ללא בשר ועוף,מדד פשוט (נמוך/בינוני/גבוה),True,2025-08,-1.6469084114594381,1.7036816598665956
ללא בשר ועוף,מדד פשוט (נמוך/בינוני/גבוה),True,2025-09,-1.5926731856335745,1.6261969506221083
ללא בשר ועוף,מדד פשוט (נמוך/בינוני/גבוה),True,2025-10,-1.5363595341528729,1.6919033082377175
ללא בשר ועוף,מדד פשוט (נמוך/בינוני/גבוה),True,2025-11,-1.9087054205605551,1.7777750351487116
ללא בשר ועוף,מדד פשוט (נמוך/בינוני/גבוה),True,2025-12,-1.4668871529543732,1.645646080423848
ללא בשר ועוף,מדד פשוט (נמוך/בינוני/גבוה),True,2026-01,-1.939669440720707,1.6164282960433176
ללא בשר ועוף,מדד פשוט (נמוך/בינוני/גבוה),True,2026-02,-1.5234031083437425,1.583400900829354
ללא בשר ועוף,מדד פשוט (נמוך/בינוני/גבוה),True,2026-03,0.022680229251175965,1.6969853487539341
ללא בשר ועוף,מדד פשוט (נמוך/בינוני/גבוה),True,2026-04,-0.9966130890472595,1.6535290041824622
ללא בשר ועוף,מדד פשוט (נמוך/בינוני/גבוה),True,2026-05,-0.19870740584526908,1.469825845155581
ללא בשר ועוף,מדד פשוט (נמוך/בינוני/גבוה),True,2026-06,-1.5227040759861166,1.709295927074042
ללא בשר ועוף,מדד פשוט (נמוך/בינוני/גבוה),True,2026-07,-2.3258181612253686,1.761755222604673
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2022-02,-0.43959948225335543,0.213194236471243
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2022-03,-0.05669244856635893,0.32491332075029933
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2022-04,1.1111580510042314,0.6171231671499988
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2022-05,1.0634245715378225,0.37527688142855653
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2022-06,0.9551177788057504,0.40408411345150846
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2022-07,0.1626162114240086,0.4323386380609021
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2022-08,-0.1578215339041222,0.4075370869714966
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2022-09,-0.47453839340780185,0.4649488755747436
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2022-10,0.12687698101404835,0.44483345811304503
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2022-11,-0.24572354139534047,0.4582423599650598
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2022-12,0.6408368612001274,0.5994075477235138
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2023-01,0.2588100154069877,0.5340057646610814
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2023-02,0.4611232739594969,0.6315605873314982
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2023-03,0.48095317620669803,0.6290487053346682
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2023-04,1.106119300049253,0.6175604991064999
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2023-05,0.9607852994214693,0.6397718768621776
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2023-06,0.0004638911037798018,0.6694499100282737
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2023-07,-0.2969595047391171,0.6641061184962372
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2023-08,-0.5336634371451219,0.6671818138273065
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2023-09,-0.6130122176578497,0.6799543224311222
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2023-10,-0.39624845154594657,0.7870370636723695
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2023-11,-0.09880781994000273,0.6913721456331241
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2023-12,0.388623084637879,0.7521192498762258
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2024-01,0.8518111935755938,0.7228948246901493
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2024-02,1.2657460378413472,0.7405514134888448
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2024-03,1.5121738725396754,0.7457626758322806
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2024-04,2.273260906230744,0.9068346104096764
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2024-05,1.4250611543079679,0.7699736651081548
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2024-06,1.3797880845549582,0.8061821703002866
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2024-07,0.4418570689331274,0.7804186234927523
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2024-08,0.610254785162989,0.8300629263140122
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2024-09,0.773729058299272,0.8476110094213809
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2024-10,-0.40700215306056253,1.3382391623979915
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2024-11,0.740117060882745,0.8125929661063488
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2024-12,1.075432811682742,0.8624232101351647
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2025-01,0.9084072329238514,0.8443994069841526
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2025-02,1.270475526112545,0.87332264602981
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2025-03,0.9288932148916657,1.0307502914724858
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2025-04,2.025525773458859,0.9718689406885586
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2025-05,0.7060694872602462,1.3139756800436178
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2025-06,0.9063280594459523,0.8931022927097986
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2025-07,0.8892843152074213,0.9726670803138321
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2025-08,1.1771887055566281,0.9702103073711211
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2025-09,1.5906433307394823,1.0073257744074309
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2025-10,1.6616947180184007,1.058035220440269
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2025-11,0.9953493527360802,1.0460333100428392
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2025-12,1.300491280402884,1.05703415881657
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2026-01,1.1167590134655216,1.0411448670607675
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2026-02,1.3574959490038725,1.0095718403674192
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2026-03,2.5806762664277216,1.1661082832450893
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2026-04,1.5221939392374217,1.0447688151386465
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2026-05,1.998464335177808,1.0021075778486197
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2026-06,-0.5206903663776552,1.5585126029142933
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),False,2026-07,0.5584501185643516,1.007599677429515
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2022-02,-0.4227039152625143,0.2053299938304038
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2022-03,-0.01116924678495859,0.35371374555821833
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2022-04,1.5292349724066843,0.5917228714839177
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2022-05,1.1936141084713434,0.3787895752168804
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2022-06,0.916819041605926,0.33441518580281304
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2022-07,0.4288571513635201,0.40070761269663785
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2022-08,0.42406221117567144,0.4444142895581775
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2022-09,-0.04938694701826883,0.5382859817989257
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2022-10,0.5037777323493121,0.4987037341684343
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2022-11,-0.3305876959960484,0.4767789195760518
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2022-12,0.1730165662137716,0.49220305555588056
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2023-01,-0.48759466520103295,0.5196065969192337
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2023-02,-1.1259795294373767,0.6745752753028956
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2023-03,-0.37225045396607026,0.8377245668999562
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2023-04,1.0706968881800913,0.9975011176204701
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2023-05,0.023341378566200152,1.0445414799219925
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2023-06,-1.4559487122450174,1.164222302137811
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2023-07,-1.1361210926192904,1.188176945485106
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2023-08,-1.3302976912769702,1.2398850426501347
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2023-09,-0.8586607238470622,1.252846361691389
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2023-10,-0.41289685115786945,1.2920800040686982
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2023-11,-0.30544128391875913,1.2751119553093266
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2023-12,-0.16089990710713353,1.2426680739753437
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2024-01,-0.147171927743725,1.343064045090193
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2024-02,0.3203511864202144,1.427897853032516
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2024-03,0.29711919801386,1.3291145219406755
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2024-04,1.6708487669513636,1.4836103933151412
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2024-05,0.013717023107440052,1.5497560567488655
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2024-06,-0.318028166516055,1.4260799182113602
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2024-07,-1.4949626058746417,1.4750649585653979
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2024-08,-1.0060283116909425,1.4716067760249545
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2024-09,-0.9747218211740766,1.3588190403318001
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2024-10,-0.415674332250097,1.4054933271936432
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2024-11,-1.1503993547797604,1.3486215021753325
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2024-12,-1.4064029945151733,1.270071489011759
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2025-01,-1.5709665380740094,1.4110005758686004
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2025-02,-1.2336618701594966,1.4201811495246393
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2025-03,-0.8625355665247568,1.296877002159499
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2025-04,-0.09689029624806371,1.44553173087261
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2025-05,-0.7141931684426341,1.4416521686912576
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2025-06,-1.189967519708465,1.5879837665124634
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2025-07,-1.7081981362184973,1.6901837051074726
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2025-08,-1.5954396593399947,1.6368728299935618
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2025-09,-1.5045293292028221,1.583451807432806
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2025-10,-1.4092367083686483,1.6494841103499882
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2025-11,-1.826809228155879,1.7248285744554497
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2025-12,-1.376576160072468,1.5824817197566292
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2026-01,-1.9746699988696184,1.5559783004985361
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2026-02,-1.579476482107151,1.5292988180033837
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2026-03,0.03891268102775332,1.6419205293437866
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2026-04,-0.9209194350316788,1.598060406075531
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2026-05,-0.20641654239620696,1.4204425130269736
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2026-06,-1.4712592123004984,1.6605315809998886
ללא בשר ועוף,מדד מורכב (יצרן×קטגוריה),True,2026-07,-2.278766659884739,1.6922159296772055
